event_id,session_id,event_type
1376,2564,checkout
1377,3710,homepage_view
1378,175,product_view
1379,2811,homepage_view
1380,3093,homepage_view
1381,3045,checkout
1382,1976,homepage_view
1383,3177,checkout
1384,578,product_view
1385,3515,homepage_view
1386,1799,add_to_cart
1387,2097,add_to_cart
1388,2576,product_view
1389,145,homepage_view
1390,3412,homepage_view
1391,762,purchase
1392,3927,product_view
1393,1378,homepage_view
1394,3147,checkout
1395,1826,homepage_view
1396,929,homepage_view
1397,794,homepage_view
1398,1602,product_view
1399,1661,homepage_view
1400,319,product_view
1401,1111,checkout
1402,1577,homepage_view
1403,698,product_view
1404,3938,product_view
1405,3964,add_to_cart
1406,847,purchase
1407,1802,product_view
1408,783,homepage_view
1409,2090,product_view
1410,1117,homepage_view
1411,3769,add_to_cart
1412,1751,homepage_view
1413,3579,homepage_view
1414,2577,product_view
1415,3337,homepage_view
1416,1650,product_view
1417,292,homepage_view
1418,969,purchase
1419,1488,homepage_view
1420,3876,purchase
1421,3632,product_view
1422,1843,checkout
1423,97,homepage_view
1424,3959,add_to_cart
1425,1119,product_view
1426,3398,product_view
1427,74,add_to_cart
1428,1360,add_to_cart
1429,1092,product_view
1430,758,homepage_view
1431,1942,homepage_view
1432,3149,product_view
1433,208,homepage_view
1434,3956,homepage_view
1435,3838,homepage_view
1436,1245,homepage_view
1437,1286,product_view
1438,410,add_to_cart
1439,2379,purchase
1440,2392,product_view
1441,3037,purchase
1442,771,add_to_cart
1443,1844,purchase
1444,74,checkout
1445,1661,add_to_cart
1446,3772,product_view
1447,254,homepage_view
1448,3007,homepage_view
1449,3905,purchase
1450,820,purchase
1451,3819,add_to_cart
1452,986,checkout
1453,3834,purchase
1454,332,product_view
1455,1422,add_to_cart
1456,3417,product_view
1457,3656,product_view
1458,2795,homepage_view
1459,836,product_view
1460,1692,add_to_cart
1461,455,product_view
1462,1930,checkout
1463,1139,product_view
1464,313,homepage_view
1465,1018,checkout
1466,228,add_to_cart
1467,2882,homepage_view
1468,858,product_view
1469,1269,product_view
1470,2866,purchase
1471,3598,add_to_cart
1472,1018,homepage_view
1473,2576,product_view
1474,950,checkout
1475,427,add_to_cart
1476,2090,checkout
1477,465,homepage_view
1478,1646,checkout
1479,278,add_to_cart
1480,2884,add_to_cart
1481,19,product_view
1482,66,checkout
1483,167,add_to_cart
1484,1609,checkout
1485,3068,product_view
1486,403,homepage_view
1487,3984,product_view
1488,3894,product_view
1489,409,product_view
1490,2160,product_view
1491,3346,product_view
1492,3479,checkout
1493,3445,homepage_view
1494,597,product_view
1495,2699,checkout
1496,1063,product_view
1497,2153,add_to_cart
1498,324,product_view
1499,3865,product_view
1500,1983,homepage_view
1501,3040,product_view
1502,1438,purchase
1503,429,product_view
1504,2683,homepage_view
1505,2778,checkout
1506,2937,product_view
1507,1085,homepage_view
1508,1636,checkout
1509,3379,homepage_view
1510,1378,purchase
1511,393,product_view
1512,2252,add_to_cart
1513,2306,product_view
1514,2534,homepage_view
1515,1541,add_to_cart
1516,446,purchase
1517,3781,checkout
1518,1204,add_to_cart
1519,1024,purchase
1520,342,homepage_view
1521,133,homepage_view
1522,2491,homepage_view
1523,1860,add_to_cart
1524,2301,checkout
1525,265,add_to_cart
1526,93,purchase
1527,1686,add_to_cart
1528,1435,product_view
1529,2186,homepage_view
1530,1232,purchase
1531,1002,homepage_view
1532,1661,product_view
1533,3818,product_view
1534,1597,homepage_view
1535,2355,add_to_cart
1536,266,homepage_view
1537,646,purchase
1538,2366,product_view
1539,1137,add_to_cart
1540,2949,add_to_cart
1541,1402,add_to_cart
1542,454,purchase
1543,2239,homepage_view
1544,1915,homepage_view
1545,1464,homepage_view
1546,1211,checkout
1547,831,purchase
1548,1391,product_view
1549,1113,add_to_cart
1550,2235,homepage_view
1551,2867,homepage_view
1552,1970,add_to_cart
1553,3069,homepage_view
1554,2180,product_view
1555,872,add_to_cart
1556,635,checkout
1557,3632,product_view
1558,3872,add_to_cart
1559,1400,product_view
1560,691,homepage_view
1561,2740,add_to_cart
1562,3171,homepage_view
1563,1866,homepage_view
1564,1058,product_view
1565,1956,checkout
1566,582,homepage_view
1567,2219,homepage_view
1568,1390,homepage_view
1569,784,product_view
1570,3131,add_to_cart
1571,181,homepage_view
1572,19,checkout
1573,1250,add_to_cart
1574,3545,add_to_cart
1575,3167,product_view
1576,2929,product_view
1577,3369,product_view
1578,1617,product_view
1579,2223,homepage_view
1580,1246,add_to_cart
1581,1639,product_view
1582,54,homepage_view
1583,2743,homepage_view
1584,2911,homepage_view
1585,1427,purchase
1586,3390,homepage_view
1587,3939,checkout
1588,2397,product_view
1589,443,checkout
1590,2881,product_view
1591,580,purchase
1592,3612,homepage_view
1593,3858,product_view
1594,282,homepage_view
1595,2408,product_view
1596,2963,product_view
1597,823,add_to_cart
1598,3703,product_view
1599,2940,homepage_view
1600,3001,add_to_cart
1601,1670,product_view
1602,641,homepage_view
1603,1032,purchase
1604,2017,purchase
1605,563,checkout
1606,2539,checkout
1607,341,homepage_view
1608,472,purchase
1609,3865,product_view
1610,1711,homepage_view
1611,3767,checkout
1612,3776,homepage_view
1613,2297,product_view
1614,235,homepage_view
1615,1107,product_view
1616,1117,product_view
1617,1909,product_view
1618,1418,homepage_view
1619,824,product_view
1620,1292,product_view
1621,3489,homepage_view
1622,632,purchase
1623,3655,product_view
1624,529,checkout
1625,3325,homepage_view
1626,1981,product_view
1627,2170,homepage_view
1628,2940,product_view
1629,2058,homepage_view
1630,3871,product_view
1631,1340,product_view
1632,2886,homepage_view
1633,1297,add_to_cart
1634,1330,purchase
1635,3877,homepage_view
1636,1234,add_to_cart
1637,1982,add_to_cart
1638,1754,product_view
1639,2801,checkout
1640,2934,purchase
1641,2512,product_view
1642,2760,add_to_cart
1643,2776,add_to_cart
1644,2765,product_view
1645,1949,product_view
1646,3488,purchase
1647,3288,checkout
1648,2128,homepage_view
1649,3851,homepage_view
1650,2528,purchase
1651,902,homepage_view
1652,891,add_to_cart
1653,1571,homepage_view
1654,1825,homepage_view
1655,2066,homepage_view
1656,1189,product_view
1657,1549,homepage_view
1658,202,add_to_cart
1659,741,add_to_cart
1660,1370,product_view
1661,1390,add_to_cart
1662,2001,product_view
1663,1472,product_view
1664,1537,product_view
1665,319,product_view
1666,2265,purchase
1667,1058,add_to_cart
1668,1895,product_view
1669,2314,add_to_cart
1670,3712,product_view
1671,724,homepage_view
1672,2823,product_view
1673,3896,add_to_cart
1674,3152,product_view
1675,1701,checkout
1676,413,product_view
1677,1276,product_view
1678,3084,purchase
1679,401,product_view
1680,1840,checkout
1681,724,checkout
1682,2330,purchase
1683,1136,homepage_view
1684,2771,homepage_view
1685,3450,checkout
1686,751,product_view
1687,268,product_view
1688,3989,homepage_view
1689,2346,homepage_view
1690,1341,product_view
1691,570,homepage_view
1692,2557,homepage_view
1693,1974,homepage_view
1694,546,homepage_view
1695,2823,checkout
1696,365,add_to_cart
1697,547,homepage_view
1698,271,homepage_view
1699,3546,product_view
1700,739,product_view
1701,2585,checkout
1702,1258,checkout
1703,59,checkout
1704,1275,product_view
1705,1871,product_view
1706,86,add_to_cart
1707,763,homepage_view
1708,390,homepage_view
1709,1204,homepage_view
1710,719,product_view
1711,2904,homepage_view
1712,149,homepage_view
1713,583,add_to_cart
1714,121,purchase
1715,2813,homepage_view
1716,2653,product_view
1717,2304,homepage_view
1718,766,purchase
1719,2912,homepage_view
1720,800,checkout
1721,3381,homepage_view
1722,2107,checkout
1723,1022,homepage_view
1724,3141,homepage_view
1725,1470,homepage_view
1726,2436,homepage_view
1727,1110,checkout
1728,2834,add_to_cart
1729,1251,product_view
1730,2641,purchase
1731,1650,product_view
1732,3256,purchase
1733,1816,homepage_view
1734,1346,purchase
1735,2957,homepage_view
1736,1342,product_view
1737,2614,product_view
1738,2447,product_view
1739,1733,product_view
1740,899,product_view
1741,3365,purchase
1742,2341,purchase
1743,485,purchase
1744,3971,purchase
1745,3519,checkout
1746,803,purchase
1747,1716,checkout
1748,1916,product_view
1749,3484,checkout
1750,3580,purchase
1751,1758,add_to_cart
1752,1810,product_view
1753,2938,homepage_view
1754,2292,checkout
1755,1444,purchase
1756,1953,product_view
1757,3008,homepage_view
1758,3226,product_view
1759,2864,add_to_cart
1760,3496,product_view
1761,2321,add_to_cart
1762,1671,purchase
1763,1849,add_to_cart
1764,520,product_view
1765,1152,purchase
1766,1397,product_view
1767,2616,homepage_view
1768,2686,product_view
1769,2207,add_to_cart
1770,3643,checkout
1771,3642,purchase
1772,652,product_view
1773,2224,homepage_view
1774,1951,homepage_view
1775,2668,add_to_cart
1776,211,checkout
1777,2495,product_view
1778,586,product_view
1779,167,purchase
1780,2508,purchase
1781,2964,homepage_view
1782,3429,checkout
1783,3376,add_to_cart
1784,1257,homepage_view
1785,3399,product_view
1786,3956,homepage_view
1787,1206,homepage_view
1788,3706,add_to_cart
1789,3406,product_view
1790,1739,product_view
1791,1053,product_view
1792,714,homepage_view
1793,3165,add_to_cart
1794,2889,product_view
1795,2916,product_view
1796,688,purchase
1797,330,product_view
1798,1747,add_to_cart
1799,1208,product_view
1800,2143,checkout
1801,785,checkout
1802,2697,homepage_view
1803,3821,add_to_cart
1804,2401,homepage_view
1805,2978,purchase
1806,941,product_view
1807,3032,checkout
1808,1289,product_view
1809,3719,add_to_cart
1810,1680,purchase
1811,3091,checkout
1812,3815,homepage_view
1813,2694,product_view
1814,626,product_view
1815,3571,product_view
1816,139,product_view
1817,3709,product_view
1818,2764,product_view
1819,3645,homepage_view
1820,762,product_view
1821,1834,homepage_view
1822,3597,homepage_view
1823,3980,add_to_cart
1824,2303,homepage_view
1825,3157,product_view
1826,3530,product_view
1827,1556,product_view
1828,3634,add_to_cart
1829,676,product_view
1830,92,homepage_view
1831,3672,checkout
1832,1093,purchase
1833,37,homepage_view
1834,3837,product_view
1835,1788,product_view
1836,2188,homepage_view
1837,2915,product_view
1838,3965,add_to_cart
1839,2728,homepage_view
1840,3638,purchase
1841,3970,product_view
1842,1202,product_view
1843,3881,checkout
1844,1837,homepage_view
1845,1895,product_view
1846,3690,product_view
1847,137,product_view
1848,2238,product_view
1849,1664,homepage_view
1850,2390,homepage_view
1851,1583,homepage_view
1852,3077,purchase
1853,972,homepage_view
1854,3329,homepage_view
1855,3884,purchase
1856,662,add_to_cart
1857,3878,product_view
1858,2291,homepage_view
1859,1811,add_to_cart
1860,3792,homepage_view
1861,415,add_to_cart
1862,3699,purchase
1863,2755,product_view
1864,343,homepage_view
1865,2730,add_to_cart
1866,3451,product_view
1867,3666,product_view
1868,3738,product_view
1869,2701,add_to_cart
1870,3898,product_view
1871,146,purchase
1872,323,checkout
1873,2170,homepage_view
1874,1276,add_to_cart
1875,1879,homepage_view
1876,3971,checkout
1877,2359,homepage_view
1878,601,product_view
1879,475,checkout
1880,2618,homepage_view
1881,1516,checkout
1882,575,add_to_cart
1883,347,product_view
1884,2868,product_view
1885,1511,purchase
1886,3545,homepage_view
1887,382,add_to_cart
1888,1304,add_to_cart
1889,72,purchase
1890,2569,add_to_cart
1891,3438,add_to_cart
1892,2981,purchase
1893,1118,checkout
1894,1397,add_to_cart
1895,2387,homepage_view
1896,3509,product_view
1897,1360,add_to_cart
1898,664,product_view
1899,1516,product_view
1900,3989,homepage_view
1901,1892,product_view
1902,40,homepage_view
1903,1383,homepage_view
1904,2031,product_view
1905,2622,checkout
1906,1278,product_view
1907,966,homepage_view
1908,2629,homepage_view
1909,3470,product_view
1910,3829,checkout
1911,1901,add_to_cart
1912,2218,homepage_view
1913,3762,product_view
1914,701,checkout
1915,511,homepage_view
1916,1284,product_view
1917,584,product_view
1918,984,homepage_view
1919,459,homepage_view
1920,2577,product_view
1921,1906,homepage_view
1922,2389,homepage_view
1923,2105,product_view
1924,2266,homepage_view
1925,2667,product_view
1926,816,homepage_view
1927,3757,product_view
1928,2779,checkout
1929,2512,add_to_cart
1930,247,product_view
1931,730,homepage_view
1932,2421,add_to_cart
1933,417,homepage_view
1934,1055,homepage_view
1935,368,add_to_cart
1936,2607,purchase
1937,3718,product_view
1938,108,homepage_view
1939,2632,checkout
1940,839,homepage_view
1941,418,checkout
1942,1644,product_view
1943,821,product_view
1944,1422,product_view
1945,3344,purchase
1946,683,checkout
1947,3188,product_view
1948,3913,add_to_cart
1949,3658,add_to_cart
1950,256,add_to_cart
1951,3153,checkout
1952,2828,homepage_view
1953,3200,product_view
1954,838,purchase
1955,2963,purchase
1956,2283,homepage_view
1957,553,homepage_view
1958,181,purchase
1959,157,product_view
1960,1478,product_view
1961,571,homepage_view
1962,857,checkout
1963,1785,homepage_view
1964,1728,homepage_view
1965,1048,homepage_view
1966,1497,purchase
1967,1424,add_to_cart
1968,2996,checkout
1969,592,product_view
1970,2182,purchase
1971,421,checkout
1972,2261,add_to_cart
1973,2948,purchase
1974,2530,product_view
1975,348,add_to_cart
1976,166,purchase
1977,937,checkout
1978,348,product_view
1979,2897,homepage_view
1980,398,add_to_cart
1981,583,product_view
1982,2774,homepage_view
1983,3507,checkout
1984,1601,product_view
1985,3293,product_view
1986,308,add_to_cart
1987,3039,product_view
1988,2846,homepage_view
1989,3769,product_view
1990,2767,homepage_view
1991,2514,homepage_view
1992,99,homepage_view
1993,1266,homepage_view
1994,158,product_view
1995,2658,product_view
1996,554,purchase
1997,651,product_view
1998,3867,add_to_cart
1999,2968,product_view
2000,2275,add_to_cart
2001,2471,add_to_cart
2002,3144,product_view
2003,2291,homepage_view
2004,2578,product_view
2005,3661,add_to_cart
2006,1069,product_view
2007,1496,checkout
2008,2419,homepage_view
2009,1879,homepage_view
2010,2700,add_to_cart
2011,2737,checkout
2012,734,product_view
2013,1951,add_to_cart
2014,92,homepage_view
2015,3094,product_view
2016,2220,checkout
2017,1628,checkout
2018,1216,homepage_view
2019,1101,product_view
2020,1305,add_to_cart
2021,1388,homepage_view
2022,179,add_to_cart
2023,2286,product_view
2024,3207,homepage_view
2025,2925,checkout
2026,2950,homepage_view
2027,280,purchase
2028,1043,checkout
2029,1619,add_to_cart
2030,2788,homepage_view
2031,371,purchase
2032,1801,checkout
2033,3184,homepage_view
2034,3835,product_view
2035,3748,homepage_view
2036,2918,purchase
2037,1704,checkout
2038,3067,purchase
2039,2269,checkout
2040,2968,product_view
2041,304,homepage_view
2042,3775,homepage_view
2043,1349,homepage_view
2044,1461,product_view
2045,2486,purchase
2046,1194,purchase
2047,2423,homepage_view
2048,3629,add_to_cart
2049,2429,add_to_cart
2050,3034,product_view
2051,2062,add_to_cart
2052,2791,product_view
2053,669,purchase
2054,500,add_to_cart
2055,3718,add_to_cart
2056,1415,homepage_view
2057,1573,homepage_view
2058,2613,product_view
2059,530,checkout
2060,2007,purchase
2061,2540,product_view
2062,3622,checkout
2063,3771,product_view
2064,3457,homepage_view
2065,1220,add_to_cart
2066,755,checkout
2067,2348,homepage_view
2068,815,product_view
2069,2595,product_view
2070,727,homepage_view
2071,731,purchase
2072,828,add_to_cart
2073,2650,homepage_view
2074,1332,homepage_view
2075,2047,purchase
2076,3324,add_to_cart
2077,3080,add_to_cart
2078,2816,homepage_view
2079,875,checkout
2080,3280,product_view
2081,2985,add_to_cart
2082,2179,purchase
2083,3808,homepage_view
2084,3781,product_view
2085,2004,homepage_view
2086,1678,product_view
2087,3836,homepage_view
2088,608,purchase
2089,2074,product_view
2090,3695,add_to_cart
2091,1478,checkout
2092,635,purchase
2093,1210,product_view
2094,484,product_view
2095,2728,homepage_view
2096,1075,homepage_view
2097,1915,add_to_cart
2098,2053,homepage_view
2099,589,product_view
2100,3232,homepage_view
2101,2256,add_to_cart
2102,2305,product_view
2103,1229,homepage_view
2104,3839,homepage_view
2105,1974,product_view
2106,2059,add_to_cart
